assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,59859,3,,0,0,0,0,0.0,436,165,3,,0,3,2.8,0.0,0,Ilkay,0.0,0,0,0.0,437,165,271,False,0.0,432,164,0,,None,55,0,0,2,0,,59859.jpg,0.0,0,0,Gündogan,0.6,False,None,a,12,43,0.0,414,147,0,4653,4653,3460,3460,0.0,0.0,Gündogan,0
0,0,0,None,None,0,61366,1,,0,0,0,0,0.0,529,215,1,,0,3,4.8,0.0,0,Kevin,0.0,0,0,0.0,529,215,272,False,0.0,529,215,0,,None,115,0,0,1,0,,61366.jpg,0.0,0,0,De Bruyne,30.4,False,None,a,12,43,0.0,529,215,0,315137,315137,57691,57691,0.0,0.0,De Bruyne,0
0,0,0,None,None,0,97299,None,,0,0,0,0,0.0,376,157,None,,0,2,3.1,0.0,0,John,0.0,0,0,0.0,385,157,273,False,0.0,379,157,0,,None,50,0,0,None,0,,97299.jpg,0.0,0,0,Stones,0.4,False,None,a,12,43,0.0,340,148,0,1360,1360,1797,1797,0.0,0.0,Stones,0
0,0,0,None,None,0,102826,None,,0,0,0,0,0.0,485,192,None,,0,2,3.9,0.0,0,Benjamin,0.0,0,0,0.0,486,192,274,False,0.0,483,192,0,,None,60,0,0,None,0,,102826.jpg,0.0,0,0,Mendy,1.9,False,None,a,12,43,0.0,478,191,0,2811,2811,6492,6492,0.0,0.0,Mendy,0
0,0,0,None,None,0,103025,2,,0,0,0,0,0.0,522,211,2,,0,3,3.9,0.0,0,Riyad,0.0,0,0,0.0,522,211,275,False,0.0,522,211,0,,None,85,0,0,4,0,,103025.jpg,0.0,0,0,Mahrez,2.1,False,None,a,12,43,0.0,521,210,0,22116,22116,14756,14756,0.0,0.0,Mahrez,0
0,0,0,None,None,0,103955,None,,0,0,0,0,0.0,530,216,4,,0,3,4.8,0.0,0,Raheem,0.0,0,0,0.0,530,216,276,False,0.0,530,216,0,,None,115,0,0,6,0,,103955.jpg,0.0,0,0,Sterling,4.4,False,None,a,12,43,0.0,530,216,0,61119,61119,19382,19382,0.0,0.0,Sterling,0
0,0,0,None,None,0,121145,None,,0,0,0,0,0.0,451,185,None,,0,2,3.5,0.0,0,João Pedro Cavaco,0.0,0,0,0.0,452,185,277,False,0.0,448,185,0,,None,55,0,0,None,0,,121145.jpg,0.0,0,0,Cancelo,1.0,False,None,a,12,43,0.0,433,182,0,4293,4293,4461,4461,0.0,0.0,Cancelo,0
0,0,0,None,None,0,121160,None,,0,0,0,0,0.0,490,55,None,,0,1,5.0,0.0,0,Ederson,0.0,0,0,0.0,490,55,278,False,0.0,487,55,0,,None,60,0,0,None,0,,121160.jpg,0.0,0,0,Santana de Moraes,5.4,False,None,a,12,43,0.0,483,55,0,21186,21186,14026,14026,0.0,0.0,Ederson,0
0,0,0,None,None,0,126184,None,,0,0,0,0,0.0,453,186,None,,0,2,3.5,0.0,0,Nathan,0.0,0,0,0.0,454,186,279,False,0.0,450,186,0,,None,55,0,0,None,0,,126184.jpg,0.0,0,0,Aké,7.3,False,None,a,12,43,0.0,435,183,0,27737,27737,27620,27620,0.0,0.0,Aké,0
0,0,0,None,None,0,146941,None,,0,0,0,0,0.0,491,194,None,,0,2,3.9,0.0,0,Aymeric,0.0,0,0,0.0,492,194,280,False,0.0,489,194,0,,None,60,0,0,None,0,,146941.jpg,0.0,0,0,Laporte,5.3,False,None,a,12,43,0.0,485,193,0,19984,19984,17578,17578,0.0,0.0,Laporte,0
0,0,0,75,75,0,165809,4,,0,0,0,0,0.0,517,207,None,,0,3,2.7,0.0,0,Bernardo Mota,0.0,0,0,0.0,517,207,281,False,0.0,517,207,0,Muscle injury - 75% chance of playing,2020-09-08T22:30:12.089513Z,75,0,0,None,0,,165809.jpg,0.0,0,0,Veiga de Carvalho e Silva,0.7,False,None,d,12,43,0.0,515,206,0,1387,1387,9253,9253,0.0,0.0,Bernardo Silva,0
0,0,0,None,None,0,205651,None,,0,0,0,0,0.0,526,64,None,,0,4,4.5,0.0,0,Gabriel Fernando,0.0,0,0,0.0,526,64,282,False,0.0,526,64,0,,None,95,0,0,5,0,,205651.jpg,0.0,0,0,de Jesus,1.9,False,None,a,12,43,0.0,526,64,0,11473,11473,8390,8390,0.0,0.0,Jesus,0
0,0,0,None,None,0,206325,None,,0,0,0,0,0.0,467,189,None,,0,2,3.5,0.0,0,Oleksandr,0.0,0,0,0.0,467,189,283,False,0.0,464,189,0,,None,55,0,0,None,0,,206325.jpg,0.0,0,0,Zinchenko,0.5,False,None,a,12,43,0.0,455,187,0,1007,1007,1850,1850,0.0,0.0,Zinchenko,0
0,0,0,None,None,0,209244,5,,0,0,0,0,0.0,510,201,None,,0,3,3.2,0.0,0,Phil,0.0,0,0,0.0,510,201,284,False,0.0,510,201,0,,None,65,0,0,None,0,,209244.jpg,0.0,0,0,Foden,4.2,False,None,a,12,43,0.0,506,198,0,35344,35344,25216,25216,0.0,0.0,Foden,0
0,0,0,None,None,0,220394,None,,0,0,0,0,0.0,324,119,None,,0,3,2.0,0.0,0,Tommy,0.0,0,0,0.0,339,120,285,False,0.0,332,117,0,,None,45,0,0,None,0,,220394.jpg,0.0,0,0,Doyle,0.1,False,None,a,12,43,0.0,280,85,0,465,465,585,585,0.0,0.0,Doyle,0
0,0,0,None,None,0,220566,None,,0,0,0,0,0.0,469,181,None,,0,3,2.8,0.0,0,Rodrigo,0.0,0,0,0.0,469,180,286,False,0.0,466,179,0,,None,55,0,0,None,0,,220566.jpg,0.0,0,0,Hernandez,0.6,False,None,a,12,43,0.0,457,171,0,2570,2570,3339,3339,0.0,0.0,Rodrigo,0
0,0,0,None,None,0,224444,None,,0,0,0,0,0.0,516,206,None,,0,3,3.4,0.0,0,Ferran,0.0,0,0,0.0,516,206,287,False,0.0,516,206,0,,None,70,0,0,None,0,,224444.jpg,0.0,0,0,Torres,1.3,False,None,a,12,43,0.0,514,205,0,4629,4629,6379,6379,0.0,0.0,Torres,0
0,0,0,None,None,0,432656,None,,0,0,0,0,0.0,418,174,None,,0,2,3.1,0.0,0,Eric,0.0,0,0,0.0,423,174,288,False,0.0,418,174,0,,None,50,0,0,None,0,,432656.jpg,0.0,0,0,Garcia,0.3,False,None,a,12,43,0.0,394,170,0,922,922,1627,1627,0.0,0.0,Garcia,0
0,0,0,None,None,0,42899,None,,0,0,0,0,0.0,352,41,None,,0,1,3.0,0.0,0,Sergio,0.0,0,0,0.0,364,50,289,False,0.0,357,50,0,,None,50,0,0,None,0,,42899.jpg,0.0,0,0,Romero,0.2,False,None,a,13,1,0.0,310,41,0,119,119,1034,1034,0.0,0.0,Romero,0
0,0,0,None,None,0,43670,4,,0,0,0,0,0.0,474,185,4,,0,3,2.6,0.0,0,Juan,0.0,0,0,0.0,474,184,290,False,0.0,471,183,0,,None,60,0,0,5,0,,43670.jpg,0.0,0,0,Mata,0.1,False,None,a,13,1,0.0,463,176,0,414,414,735,735,0.0,0.0,Mata,0
0,0,0,None,None,0,51940,None,,0,0,0,0,0.0,434,51,None,,0,1,3.8,0.0,0,David,0.0,0,0,0.0,435,52,291,False,0.0,430,52,0,,None,55,0,0,None,0,,51940.jpg,0.0,0,0,de Gea,4.4,False,None,a,13,1,0.0,412,51,0,15720,15720,10551,10551,0.0,0.0,de Gea,0
0,0,0,None,None,0,55909,None,,0,0,0,0,0.0,357,151,None,,0,2,2.6,0.0,0,Chris,0.0,0,0,0.0,369,152,292,False,0.0,362,152,0,,None,50,0,0,None,0,,55909.jpg,0.0,0,0,Smalling,0.2,False,None,a,13,1,0.0,318,141,0,670,670,1120,1120,0.0,0.0,Smalling,0
0,0,0,None,None,0,58498,None,,0,0,0,0,0.0,503,59,None,,0,4,2.6,0.0,0,Odion,0.0,0,0,0.0,503,59,293,False,0.0,501,58,0,,None,65,0,0,None,0,,58498.jpg,0.0,0,0,Ighalo,0.3,False,None,a,13,1,0.0,498,59,0,1349,1349,2154,2154,0.0,0.0,Ighalo,0
0,0,0,None,None,0,58893,None,,0,0,0,0,0.0,360,153,None,,0,2,2.6,0.0,0,Marcos,0.0,0,0,0.0,372,154,294,False,0.0,365,154,0,,None,50,0,0,None,0,,58893.jpg,0.0,0,0,Rojo,0.1,False,None,a,13,1,0.0,321,143,0,135,135,377,377,0.0,0.0,Rojo,0
0,0,0,None,None,0,62398,None,,0,0,0,0,0.0,363,136,None,,0,3,1.9,0.0,0,Nemanja,0.0,0,0,0.0,374,137,295,False,0.0,368,135,0,,None,50,0,0,None,0,,62398.jpg,0.0,0,0,Matic,0.3,False,None,a,13,1,0.0,325,107,0,1367,1367,1556,1556,0.0,0.0,Matic,0
0,0,0,None,None,0,74208,None,,0,0,0,0,0.0,520,209,3,,0,3,3.2,0.0,0,Paul,0.0,0,0,0.0,520,209,296,False,0.0,520,209,0,,None,80,0,0,3,0,,74208.jpg,0.0,0,0,Pogba,2.0,False,None,a,13,1,0.0,519,208,0,17114,17114,10438,10438,0.0,0.0,Pogba,0
0,0,0,None,None,0,76359,None,,0,0,0,0,0.0,368,155,None,,0,2,2.6,0.0,0,Phil,0.0,0,0,0.0,379,156,297,False,0.0,373,156,0,,None,50,0,0,None,0,,76359.jpg,0.0,0,0,Jones,0.1,False,None,a,13,1,0.0,330,145,0,219,219,454,454,0.0,0.0,Jones,0
0,0,0,None,None,0,95658,None,,0,0,0,0,0.0,446,183,None,,0,2,3.0,0.0,0,Harry,0.0,0,0,0.0,447,183,298,False,0.0,442,183,0,,None,55,0,0,None,0,,95658.jpg,0.0,0,0,Maguire,4.1,False,None,a,13,1,0.0,427,180,0,17428,17428,12172,12172,0.0,0.0,Maguire,0
0,0,0,None,None,0,101582,2,,0,0,0,0,0.0,448,171,5,,0,3,2.3,0.0,0,Frederico,0.0,0,0,0.0,449,171,299,False,0.0,445,170,0,,None,55,0,0,None,0,,101582.jpg,0.0,0,0,Rodrigues de Paula Santos,0.2,False,None,a,13,1,0.0,429,155,0,661,661,1128,1128,0.0,0.0,Fred,0
0,0,0,None,None,0,106760,6,,0,0,0,0,0.0,378,159,None,,0,2,2.6,0.0,0,Luke,0.0,0,0,0.0,387,159,300,False,0.0,381,159,0,,None,50,0,0,None,0,,106760.jpg,0.0,0,0,Shaw,1.5,False,None,a,13,1,0.0,344,152,0,19332,19332,8596,8596,0.0,0.0,Shaw,0
0,0,0,None,None,0,109322,None,,0,0,0,0,0.0,487,191,None,,0,3,2.6,0.0,0,Jesse,0.0,0,0,0.0,488,190,301,False,0.0,485,189,0,,None,60,0,0,6,0,,109322.jpg,0.0,0,0,Lingard,0.2,False,None,a,13,1,0.0,480,184,0,1093,1093,1392,1392,0.0,0.0,Lingard,0
0,0,0,None,None,0,141746,1,,0,0,0,0,0.0,528,214,1,,0,3,4.0,0.0,0,Bruno Miguel,0.0,0,0,0.0,528,214,302,False,0.0,528,214,0,,None,105,0,0,1,0,,141746.jpg,0.0,0,0,Borges Fernandes,22.1,False,None,a,13,1,0.0,528,214,0,325767,325767,45358,45358,0.0,0.0,Fernandes,0
0,0,0,None,None,0,148225,None,,0,0,0,0,0.0,524,63,None,,0,4,3.8,0.0,0,Anthony,0.0,0,0,0.0,524,63,303,False,0.0,524,63,0,,None,90,0,0,4,0,,148225.jpg,0.0,0,0,Martial,15.3,False,None,a,13,1,0.0,524,63,0,238501,238501,47892,47892,0.0,0.0,Martial,0
0,0,0,None,None,0,156689,3,,0,0,0,0,0.0,389,144,6,,0,3,1.9,0.0,0,Andreas,0.0,0,0,0.0,396,145,304,False,0.0,390,143,0,,None,50,0,0,None,0,,156689.jpg,0.0,0,0,Pereira,0.1,False,None,a,13,1,0.0,360,118,0,215,215,473,473,0.0,0.0,Pereira,0
0,0,0,None,None,0,172649,None,,0,0,0,0,0.0,461,53,None,,0,1,3.8,0.0,0,Dean,0.0,0,0,0.0,462,54,305,False,0.0,459,54,0,,None,55,0,0,None,0,,172649.jpg,0.0,0,0,Henderson,2.9,False,None,a,13,1,0.0,448,53,0,2465,2465,15661,15661,0.0,0.0,Henderson,0
0,0,0,None,None,0,176297,5,,0,0,0,0,0.0,525,213,2,,0,3,3.7,0.0,0,Marcus,0.0,0,0,0.0,525,213,306,False,0.0,525,213,0,,None,95,0,0,1,0,,176297.jpg,0.0,0,0,Rashford,6.0,False,None,a,13,1,0.0,525,213,0,86493,86493,27821,27821,0.0,0.0,Rashford,0
0,0,0,0,0,0,180804,None,,0,0,0,0,0.0,306,132,None,,0,2,0.0,0.0,0,Axel,0.0,0,0,0.0,321,133,307,False,0.0,314,133,0,Unknown - Unknown return date,2020-09-11T11:00:09.121147Z,45,0,0,None,0,,180804.jpg,0.0,0,0,Tuanzebe,0.0,False,None,i,13,1,0.0,256,117,0,38,38,512,512,0.0,0.0,Tuanzebe,0
0,0,0,None,None,0,184667,None,,0,0,0,0,0.0,395,165,None,,0,2,2.6,0.0,0,Victor,0.0,0,0,0.0,401,165,308,False,0.0,395,165,0,,None,50,0,0,None,0,,184667.jpg,0.0,0,0,Lindelöf,2.0,False,None,a,13,1,0.0,368,161,0,7573,7573,7972,7972,0.0,0.0,Lindelöf,0
0,0,0,None,None,0,195851,None,,0,0,0,0,0.0,399,150,None,,0,3,1.9,0.0,0,Scott,0.0,0,0,0.0,405,150,309,False,0.0,399,148,0,,None,50,0,0,None,0,,195851.jpg,0.0,0,0,McTominay,0.3,False,None,a,13,1,0.0,372,126,0,1272,1272,1847,1847,0.0,0.0,McTominay,0
0,0,0,None,None,0,197365,None,,0,0,0,0,0.0,402,168,None,,0,2,2.6,0.0,0,Eric,0.0,0,0,0.0,408,168,310,False,0.0,403,168,0,,None,50,0,0,None,0,,197365.jpg,0.0,0,0,Bailly,0.3,False,None,a,13,1,0.0,375,164,0,974,974,1329,1329,0.0,0.0,Bailly,0
0,0,0,None,None,0,200617,None,,0,0,0,0,0.0,509,200,None,,0,3,2.7,0.0,0,Daniel,0.0,0,0,0.0,509,200,311,False,0.0,509,200,0,,None,65,0,0,None,0,,200617.jpg,0.0,0,0,James,0.4,False,None,a,13,1,0.0,505,197,0,1718,1718,2436,2436,0.0,0.0,James,0
0,0,0,None,None,0,201084,None,,0,0,0,0,0.0,314,137,None,,0,2,2.1,0.0,0,Timothy,0.0,0,0,0.0,329,138,312,False,0.0,322,138,0,,None,45,0,0,None,0,,201084.jpg,0.0,0,0,Fosu-Mensah,0.1,False,None,a,13,1,0.0,266,124,0,284,284,511,511,0.0,0.0,Fosu-Mensah,0
0,0,0,None,None,0,214590,None,,0,0,0,0,0.0,468,190,None,,0,2,3.0,0.0,0,Aaron,0.0,0,0,0.0,468,190,313,False,0.0,465,190,0,,None,55,0,0,None,0,,214590.jpg,0.0,0,0,Wan-Bissaka,12.8,False,None,a,13,1,0.0,456,188,0,69857,69857,39368,39368,0.0,0.0,Wan-Bissaka,0
0,0,0,None,None,0,216051,None,,0,0,0,0,0.0,411,173,None,,0,2,2.6,0.0,0,José Diogo,0.0,0,0,0.0,417,173,314,False,0.0,412,173,0,,None,50,0,0,None,0,,216051.jpg,0.0,0,0,Dalot Teixeira,0.1,False,None,a,13,1,0.0,386,169,0,94,94,358,358,0.0,0.0,Dalot,0
0,0,0,None,None,0,220688,None,,0,0,0,0,0.0,519,208,None,,0,3,3.1,0.0,0,Mason,0.0,0,0,0.0,519,208,315,False,0.0,519,208,0,,None,75,0,0,None,0,,220688.jpg,0.0,0,0,Greenwood,8.2,False,None,a,13,1,0.0,518,207,0,77426,77426,44554,44554,0.0,0.0,Greenwood,0
0,0,0,0,0,0,222677,None,,0,0,0,0,0.0,327,120,None,,0,3,0.0,0.0,0,Tahith,0.0,0,0,0.0,342,121,316,False,0.0,335,118,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,0,0,None,0,,222677.jpg,0.0,0,0,Chong,0.0,False,None,n,13,1,0.0,283,86,0,83,83,204,204,0.0,0.0,Chong,0
0,0,0,None,None,0,232928,None,,0,0,0,0,0.0,331,122,None,,0,3,1.5,0.0,0,James,0.0,0,0,0.0,346,123,317,False,0.0,339,120,0,,None,45,0,0,None,0,,232928.jpg,0.0,0,0,Garner,0.1,False,None,a,13,1,0.0,288,89,0,408,408,576,576,0.0,0.0,Garner,0
0,0,0,None,None,0,232937,None,,0,0,0,0,0.0,332,143,None,,0,2,2.1,0.0,0,Brandon,0.0,0,0,0.0,347,144,318,False,0.0,340,144,0,,None,45,0,0,None,0,,232937.jpg,0.0,0,0,Williams,1.8,False,None,a,13,1,0.0,289,132,0,5331,5331,8154,8154,0.0,0.0,Williams,0
0,0,0,None,None,0,244856,None,,0,0,0,0,0.0,224,82,None,,0,2,1.5,0.0,0,Teden,0.0,0,0,0.0,243,83,319,False,0.0,235,83,0,,None,40,0,0,None,0,,244856.jpg,0.0,0,0,Mengi,0.7,False,None,a,13,1,0.0,161,58,0,2491,2491,3195,3195,0.0,0.0,Mengi,0
0,0,0,None,None,0,180184,None,,0,0,0,0,0.0,514,204,None,,0,3,2.9,0.0,0,Donny,0.0,0,0,0.0,514,204,495,False,0.0,514,204,0,,None,70,0,0,None,0,,180184.jpg,0.0,0,0,van de Beek,3.7,False,None,a,13,1,0.0,512,203,0,31624,31624,17502,17502,0.0,0.0,van de Beek,0
0,0,3,None,None,1,40142,None,,0,0,0,0,14.0,54,4,None,,0,4,2.0,1.5,2,Andy,2.0,0,0,6.9,34,10,320,False,7.0,148,13,87,,None,55,0,0,None,0,,40142.jpg,2.0,0,0,Carroll,0.7,False,None,a,14,4,48.0,10,6,2,17780,17780,6680,6680,0.4,0.4,Carroll,0
0,0,12,100,75,1,50232,2,,0,0,0,0,44.6,7,6,1,,0,3,2.3,1.4,3,Jonjo,3.0,0,0,8.1,25,11,321,False,14.4,94,31,90,,2020-09-10T14:30:12.090206Z,55,0,0,None,0,,50232.jpg,3.0,0,0,Shelvey,0.4,False,None,a,14,4,22.0,42,19,3,1314,1314,1985,1985,0.5,0.5,Shelvey,0
0,0,0,100,50,0,56983,1,,0,0,0,0,0.0,358,134,4,,0,3,1.9,0.7,0,Matt,0.0,0,0,0.0,370,135,322,False,0.0,363,132,0,,2020-09-06T00:30:15.421530Z,50,0,0,1,0,,56983.jpg,0.0,0,0,Ritchie,0.1,False,None,a,14,4,0.0,319,104,0,325,325,761,761,0.0,0.0,Ritchie,0
0,0,27,None,None,1,57145,None,,0,0,0,0,0.1,195,66,None,,0,2,2.6,2.1,6,Federico,6.0,0,0,2.8,100,32,323,False,26.0,36,12,90,,None,50,0,0,None,0,,57145.jpg,6.0,0,0,Fernández,1.6,False,None,a,14,4,2.0,114,33,6,6872,6872,5947,5947,1.2,1.2,Fernández,0
0,0,0,100,25,0,58845,None,,0,0,0,0,0.0,257,102,None,,0,2,2.1,0.4,0,Ciaran,0.0,0,0,0.0,275,103,324,False,0.0,268,103,0,,2020-09-06T00:30:15.435017Z,45,0,0,None,0,,58845.jpg,0.0,0,0,Clark,0.1,False,None,a,14,4,0.0,197,80,0,236,236,467,467,0.0,0.0,Clark,0
0,0,26,None,None,1,59735,None,,0,0,0,0,0.0,361,42,None,,0,1,3.0,2.5,7,Karl,7.0,0,0,2.7,105,4,325,False,27.0,34,4,90,,None,50,0,0,None,0,,59735.jpg,7.0,0,3,Darlow,0.5,False,None,a,14,4,0.0,322,42,7,7438,7438,2760,2760,1.4,1.4,Darlow,0
0,0,0,0,0,0,67089,None,,0,0,0,0,0.0,365,43,None,,0,1,0.0,0.0,0,Martin,0.0,0,0,0.0,376,51,326,False,0.0,370,51,0,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,50,0,0,None,0,,67089.jpg,0.0,0,0,Dubravka,0.4,False,None,i,14,4,0.0,327,43,0,235,235,5014,5014,0.0,0.0,Dubravka,0
0,0,0,0,0,0,77359,None,,0,0,0,0,0.0,265,106,None,,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,283,107,327,False,0.0,276,107,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,45,0,0,None,0,,77359.jpg,0.0,0,0,Lejeune,0.0,False,None,n,14,4,0.0,207,86,0,26,26,949,949,0.0,0.0,Lejeune,0
0,0,21,100,100,1,101148,None,,0,0,0,0,0.3,179,59,None,,0,2,2.1,1.6,6,Jamaal,6.0,0,0,2.2,129,41,328,False,21.8,50,23,90,,2020-08-15T10:00:11.876642Z,45,0,0,None,0,,101148.jpg,6.0,0,0,Lascelles,4.0,False,None,a,14,4,0.0,223,95,6,27422,27422,13246,13246,1.3,1.3,Lascelles,0
0,0,0,0,0,0,104547,None,,0,0,0,0,0.0,486,51,5,,0,4,0.0,0.0,0,Dwight,0.0,0,0,0.0,487,52,329,False,0.0,484,50,0,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,60,0,0,None,0,,104547.jpg,0.0,0,0,Gayle,0.0,False,None,i,14,4,0.0,479,52,0,58,58,752,752,0.0,0.0,Gayle,0
0,0,0,None,None,0,104953,5,,0,0,0,0,0.0,449,172,None,,0,3,2.3,1.8,0,Christian,0.0,0,0,0.0,450,172,330,False,0.0,446,171,0,,None,55,0,0,None,0,,104953.jpg,0.0,0,0,Atsu,0.1,False,None,a,14,4,0.0,430,156,0,187,187,990,990,0.0,0.0,Atsu,0
0,0,0,25,25,0,106618,None,,0,0,0,0,0.0,283,117,None,,0,2,0.5,0.4,0,Paul,0.0,0,0,0.0,300,118,331,False,0.0,293,118,0,Lack of match fitness - 25% chance of playing,2020-09-06T00:30:15.468275Z,45,0,0,None,0,,106618.jpg,0.0,0,0,Dummett,0.0,False,None,d,14,4,0.0,230,100,0,17,17,322,322,0.0,0.0,Dummett,0
0,0,27,None,None,1,109528,None,,0,0,0,0,19.7,33,9,None,,0,2,2.1,1.6,5,Javier,5.0,0,0,4.4,58,15,332,False,22.4,48,21,90,,None,45,0,0,None,0,,109528.jpg,5.0,0,0,Manquillo,0.4,False,None,a,14,4,2.0,109,29,5,3175,3175,1590,1590,1.1,1.1,Manquillo,1
0,0,0,None,None,0,111773,None,,0,0,0,0,0.0,288,121,None,,0,2,2.1,1.6,0,Emil,0.0,0,0,0.0,305,122,333,False,0.0,298,122,0,,None,45,0,0,None,0,,111773.jpg,0.0,0,0,Krafth,0.1,False,None,a,14,4,0.0,235,104,0,82,82,726,726,0.0,0.0,Krafth,0
0,0,0,0,0,0,119471,None,,0,0,0,0,0.0,384,162,3,,0,2,0.0,0.0,0,Fabian,0.0,0,0,0.0,391,162,334,False,0.0,385,162,0,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.898916Z,50,0,0,None,0,,119471.jpg,0.0,0,0,Schär,0.0,False,None,i,14,4,0.0,351,156,0,39,39,419,419,0.0,0.0,Schär,0
0,0,0,None,None,0,151119,None,,0,0,0,0,0.0,294,124,None,,0,2,2.1,1.6,0,DeAndre,0.0,0,0,0.0,310,125,335,False,0.0,303,125,0,,None,45,0,0,None,0,,151119.jpg,0.0,0,0,Yedlin,0.5,False,None,a,14,4,0.0,241,107,0,757,757,3652,3652,0.0,0.0,Yedlin,0
0,0,12,None,None,1,153127,None,,0,0,0,0,2.0,126,78,None,,0,3,1.9,1.4,2,Isaac,2.0,0,0,1.5,165,76,336,False,12.8,106,38,90,,None,50,0,0,None,0,,153127.jpg,2.0,0,0,Hayden,0.1,False,None,a,14,4,0.0,358,116,2,377,377,698,698,0.4,0.4,Hayden,1
0,0,0,None,None,0,155513,None,,0,0,0,0,0.0,388,143,None,,0,3,1.9,1.4,0,Rolando,0.0,0,0,0.0,395,144,337,False,0.0,389,142,0,,None,50,0,0,None,0,,155513.jpg,0.0,0,0,Aarons,0.1,False,None,a,14,4,0.0,359,117,0,342,342,861,861,0.0,0.0,Aarons,0
0,0,7,None,None,1,170137,None,,0,0,0,0,2.8,117,73,None,,0,3,2.3,1.8,3,Allan,3.0,0,0,1.2,175,80,338,False,3.8,173,77,74,,None,55,0,0,None,0,,170137.jpg,3.0,0,0,Saint-Maximin,21.6,False,None,a,14,4,5.0,93,49,3,51920,51920,107583,107583,0.5,0.5,Saint-Maximin,0
1,0,13,None,None,0,179018,None,,0,0,0,0,11.4,73,46,None,,0,3,2.6,2.1,4,Miguel,4.0,0,0,4.9,52,26,339,False,17.4,78,23,5,,None,60,0,0,2,0,,179018.jpg,4.0,0,0,Almirón,1.1,False,None,a,14,4,20.0,52,26,4,5182,5182,7235,7235,0.7,0.7,Almirón,0
0,0,4,None,None,0,180974,None,,0,0,0,0,11.2,77,11,None,,0,4,2.3,1.8,1,Joelinton Cássio,1.0,0,0,2.6,115,20,340,False,7.2,146,12,15,,None,60,0,0,None,0,,180974.jpg,1.0,0,0,Apolinário de Lira,0.4,False,None,a,14,4,8.0,76,21,1,1152,1152,4554,4554,0.2,0.2,Joelinton,0
0,0,0,0,None,0,196118,None,,0,0,0,0,0.0,401,37,None,,0,4,0.0,1.3,0,Yoshinori,0.0,0,0,0.0,407,38,341,False,0.0,401,34,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,50,0,0,None,0,,196118.jpg,0.0,0,0,Muto,0.4,False,None,n,14,4,0.0,374,38,0,3546,3546,5249,5249,0.0,0.0,Muto,0
0,0,0,0,0,0,232977,None,,0,0,0,0,0.0,223,81,None,,0,2,0.0,0.0,0,Kelland,0.0,0,0,0.0,242,82,342,False,0.0,234,82,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,0,0,None,0,,232977.jpg,0.0,0,0,Watts,0.3,False,None,n,14,4,0.0,159,56,0,540,540,2360,2360,0.0,0.0,Watts,0
0,0,3,None,None,0,180135,3,,0,0,0,0,0.3,181,99,2,,0,3,1.9,1.4,1,Sean,1.0,0,0,0.1,214,103,480,False,1.0,202,98,2,,None,50,0,0,None,0,,180135.jpg,1.0,0,0,Longstaff,0.1,False,None,a,14,4,0.0,366,124,1,224,224,939,939,0.2,0.2,Sean Longstaff,0
1,3,41,None,None,1,83314,None,,0,0,0,0,13.4,57,38,None,,1,3,1.9,1.4,14,Jeff,14.0,0,1,10.3,9,5,485,True,67.0,4,2,90,,None,50,0,0,None,0,,83314.jpg,14.0,0,0,Hendrick,3.1,False,None,a,14,4,23.0,37,15,14,141424,141424,23854,23854,2.8,2.8,Hendrick,0
0,0,0,0,0,0,223175,None,,0,0,0,0,0.0,414,157,None,,0,3,0.0,0.0,0,Matthew,0.0,0,0,0.0,420,157,487,False,0.0,415,156,0,Thigh injury - Unknown return date,2020-09-11T17:30:09.532421Z,50,0,0,None,0,,223175.jpg,0.0,0,0,Longstaff,0.0,False,None,i,14,4,0.0,390,136,0,18,18,820,820,0.0,0.0,Matty Longstaff,0
